6
6
6
6
20
20
20
20
341
341
341
341
342
342
342
342
379
379
379
379
380
380
380
380
381
381
381
387
1086
1086
1086
1086
1087
1097
1137
1141
1142
1142
1142
1152
1152
1152
1152
1173
1173
1173
1182
1182
1182
1182
1194
1213
1219
1219
1227
1227
1227
1227
1249
1256
